text,label
In South Africa crime is out of hand and the Whites are bearing the brunt .,0
?,2
Yea I hate it when geysers of blood come shooting up from graves .,0
Just stop pulling our legs please .,0
I do n't think that any white person with brown hair brown eye 's is infirior to me .,0
Was n't Bill Clinton the first `` black '' president ?,0
some are and some are not. you will find that with everything in life. but whites tend to be more raspecfull to everyone,0
"Very good school with alot of whites , very few hispanics and very few blacks but many asians .",0
Everything thinks they are banning all 556/223 and hoarding all of it .,0
"Gee , why do n't those `` sons of Obama '' matter ?",0
Blacks and Muslims are the majority .,0
In one year 2.2 million people were incinerated in these very chambers .,0
"This guy seems to get it but otherwise : Sorry jigs , you 're on your own",1
"Personally, I think this whites becoming the minority thing is being used by our enemies to discourage white voter turn out .",0
The bible is n't jewish .,0
The French N.B communities near Quebec especially would be white to .,0
23 - White Supremacist - The 23rd letter of the alphabet is W. ROA - Race Over All - Rasa iznad svega SWP - Supreme White Power - Nadmoćna Bela Sila 100 % - 100 % White - 100 posto Belac-beo .,0
Almost all of the Middle East and North Africa was full of whites once upon a time .,0
Don't you love the double standards ?,0
Right in the mainstream .,0
You AREN' T White :,1
Is this true that the descendants of the English settlers are leaving at a significantly different rate than the descendants of the Dutch settlers ?,0
We are not filled with all the hate that the jewish media tells the lemmings we are .,0
Like dressing up as an Amerindian in kindergarden .,0
Its common to for whites to love ethnics when they do n't know any as all they have seen is the pc image of them on tv .,3
"As I said when the races are mixed its more difficult but they can between a white , black or Asian and that proves that races exist .",0
I relate to a coon runiing a football is like a coon with a tv running from a police siren .,2
All I see is slippage as we fall farther and farther behind .,0
PDF file : http://www.mediafire.com/download/7p3p3goadvvqvsf/WNDebateBooklet_2-14-14.pdfMSWordfile:http://www.mediafire.com/download/psezkkk4d6a3wt1/WNDebateBooklet _ 2-14-14.docx Watch the 10 hour video version of `` The Zionist Attack on Western Civilization '' @ http://trutube.tv/video/14247/The-Zionist-Attack-on-Western-Civilization-Pages-1-33-Part-1-of-4-Banned-from-YouTubeNotepadPromotionalYouTubeComment:http://www.mediafire.com/download/96fg6ft02lyfruz/Booklet _ White _ YT _ Comment _ ( Hyperlinked ) .txt http://www.mediafire.com/download/zcn3wozjbwnezms/Booklet-White-YT-Comment- ( Hyperlinked-Back-Up % 5D.txt http://www.mediafire.com/download/9uyudq1yuxu1dur/Booklet+Comment+%28Firefox%29.txt2minutepromotionalBOOKLETvideo@http://www.youtube.com/watch ? v = _ 8hg254ALpM Are you interested in helping spread the booklet download link across the world ?,0
