text,label
Yet my daughter still wants to go outside and play with that thing .,1
facebook has an 4x4 van page .,0
We should just isolate them so those mutated monkeys can completely whipe each other out .,1
These idiots are doing this to hasten Armageddon so they can get a free ride to heaven .,1
There was no healing possible. they stayed several days in the water until one evening the authorities told the families to say good bye to their loved ones and leave. then they gave the last mercy to the victims,0
"Of course the county is lovely , in facts its gods country in our book BUT the cities are rat infested with enrichers , just how the country is isnt it .",0
"Rock music video for 12 Stones band , with truck footage .",0
And you nonwhites are mostly here to be unjustifiably abusive ?,0
It made me sick looking at all the Blacks and Asians .,1
Fox news reported last night that this beast was caught eating parts of this young man when the police got onto the bus to apprehend him !,1
"hello, I 'm from Rome ...",0
The barbarians are at it again .,0
i need to know if any whites lives in the La Mirada area i just moved there and i dont know anyone .,0
Period .,0
Everyone I have spoken to is opposed to multiculturalism and not ONE party in Ireland will do anything about it or listen to people .,0
"Go to any major retail mall , the Kitchener farmers market , etc , and its absolutely teeming with non whites ( asians , blacks , hispanics , muslims of all colours , and God knows what else ) and race mixers , and yes I hate to say this but from what I saw the other day many more white women doing the race mixing than white men .",1
When they took the cross off the Canadian flag then we were doomed .,0
We live in a black majority neighborhood for economic reasons and we are definitely not race mixers .,0
Mistreat ( Finland ) - Oi ! ( This band is great !! ),0
Of course they can take the property of white people for reparations .,0
AND VITAL .,0
"Migrants living in fear after racist bomb attack on Poles - Northern Ireland , Local & National - Belfasttelegraph.co.uk They 're threatening to leave , we 're doomed !!!",1
"Whites have the following Too many abortions , too many mixed marriages , too many no kids marriages , and too many liberals .",1
Plans are on youtube .,0
Wow look how they promote such hate then they wonder why most of us want them to move back to africa,0
Canada is on par or worse than Germany these days for being anti-Nationalist .,0
Here are few examples of Gregorian Chant : YouTube - Gregorian Chant Benedictinos YouTube - Notre Dame Gregorian Chants 12/28/06 YouTube - ChantCD St. Thomas Aquinas Seminary - Gregorian Chant,0
The only thing more disgusting than a White woman with a groid is a White woman who drags her White child into the filth with her .,1
I've always been partial to Lully and Rameau : Jean Baptiste Lully - L' Orchestre du Roi Soleil - YouTube Jean Philippe Rameau /// Orchestral Suites - YouTube,0
All of this diversity crap needs to stop soon whites will be extinct and I 'm not living in a brown world I want a clean white world,1
Silence .,0
"I 'm about two hours outside of Chicago , so we get all the blacks with their thug attitudes in our town .",0
"Ya, and they kind of missed the fact that he is going to inner city schools teaching the monkeys how to better kick your white butt !",1
They only know how to destory our civilization .,1
Can someone help me find an ol ' comrade of mine who 's now rotting in a California Prison for his next two lives for allegedly victimizing anti-racist scum ?,1
I must just say before this thread possibly dies that I have great fear that without action the cause will die along with the rise of multiculturatism,0
I 'm sure I would have done great in public school if the Mexican gang members stopped kicking my * * * long enough for me to get my homework done ...,1
I do wish you luck in your repatriation to Botswana though .,0
http://movies.nytimes.com/2009/02/06/movies/06shor.htmlYouTube-NewBoyhttp://www.getthebigpicture.net/blog...m-new-boy.html,0
She was muslim not sikh .,0
I have never seen an Asian woman dating an Asian man.They like the white man they re-force wiggers and our detrimental towards our cause.Cpamikei,1
YouTube - David Irving part 7 of 10,0
Gatsby Coram & Stoney Westmoreland - FedEx Commercial `` Vacation at home '' - YouTube,0
- YouTube Big Mtn snow makes great dog flips - YouTube New Years Eve Fireworks and Torchlight Parade on Big Mountain - YouTube,0
Ethnic crime never ends it seems .,1
"But if White people find a user for a plant native to Africa , the negroes want a royalty .",1
More ethnic crime .,0
They should be tried for being accessories to murder !!!!!!!!!!!!,0
"I find this BBC story impossible to believe : http://news.bbc.co.uk/2/hi/africa/4971848.stm Negroes do n't look for latrines , they do their business wherever they happen to be .",0
Interesting article about what to do with these evil persons who keep telling the truth and who don ´ t want to surrender ( in Danish ),1
"As I commented a few days ago on this thread , massive race ( or ethnic ) mixing tends to preceed massive race ( or ethnic ) war .",1
Lesson of Haiti - William Luther Pierce - YouTube,0
A `` holocaust '' .,0
SPORTS,0
"So arid , so hot , so Mexican , and so colorless .",3
Is it possible that we developed an alcohol tolerance as a way to conquer other tribes ?,0
"Let black people to join the result of `` diversity '' , is a glass of milk , for example , put a drop of ink in , before you put sugar , spices , put ice in all can drink , milk was completely dark to put ink become useless junk .",1
Just as soon as they repay for the generations of welfare their majestic peoples have consumed .,1
YouTube - Black savages bake puppy alive !!,0
"It's probably a combination of the sexual tastes of homosexuals ( toward the adolescent ) in the agency , and the racial agenda of liberals in the agency .",1
"France has been gone for a long time , we will have to retake it later because there will be no French people in not too long .",1
Meanwhile those nonwhites continue to breed even as their nonwhite societies continue to inflict their harsh uncivilized nonwhite culture on us .,1
I'm looking forward to seeing the western media 's apartheid twist on this story whilst they ignore the racist pension and land reform and genocide .,0
"They are of Mediterranean type , it 's normal because of the temperature to have darker pigmentation , than fellow whites from western and northern Europe .",0
These are the kind of stories that most of the time come out of India and Pakistan .,0
"Yes, that 's what I tell Black prostitutes in my neck of the woods when the accost me for a good time !",0
I heard that some black people pretend to be ghetto because they have no money and they live in the ghetto .,0
How to call someone who agrees for slow doom of him self and his people ??,0
Aragorn,0
"I do n't watch any movie that is made for blacks or has a black in the lead roll and I ca n't find humor in the black race with all of the crime they comit against the white man , to hell with them .",1
"com/watch ? v = hXBcyX97jGM then move on to watching , `` The Loss of Liberty '' film @ youtube .",0
All para-militaries are just criminal scum !!!!,1
Teach them to respect .,0
The last major case I remember was another gang of Asians .,0
Beautiful Sweden poisoned by Arab/Muslim trash .,1
Major chimp-out at hip hop awards .,1
Sometimes we are told by our corrupted news that there is a small british colony living in the villages .,0
Beeline TV - Watch Online TV - Free Internet TV - Live TV Channels This has got a number of Japanese TV links for streaming .,0
"He's a retarded feral negro ( yes , feral humans who cannot talk occasionally pop up , having been abandoned as children. ) .",1
"Couple Befriend Negroid , Negroid Tries To Burn Down Couples Home - NNN Reporters Newsroom Forum Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire Reported by : Irika Sargent Last Update : 4/25 9 : 01 pm Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire | Local15tv.com , Mobile & Pensacola News , Entertainment , Videos , Business Search and Shopping This is what happens when you make friends with spearchuckers .",1
^ ... And I now have a new contender for the top space on my list of traitors to be hung when Europe awakens .,0
I going to get homeschooled tired of looney lefty teachers and the negroes,1
Blacks hate whites .,1
Is Africa the epitome of progress or what ?,3
"somebody``hcf''calledputin``ahero''!lololol!This``hero''finallytransformedformersovietjewnion in ``russian''judea!In this misery-torn country-are there-70 officially billionaries , tens f thousands millionaries , and tens of millions of poor and miserable who look for their pittance at the garbage places !",1
Hail ISD !,0
"Africans are tall , thin and lanky and pretty ugly beasts . ... and I 'm just being kind .",1
Encourage others to report all crimes of Criminal Aliens to this site so that they can get an ongoing tally of the whole blasted scene .,0
I remember the teacher telling everyone that mixed races babies and mixed race peoples are always more healthy that pure bed babies .,0
Liberal is just the PC word for Rapist .,1
Never buy from stores that hire minorities over whites if at all possible .,0
The cw are a nationalist/white pride group and have been around since 02 .,0
Imagine the uproar if the black girl said `` ten '' .,0
I guess the Yonge St retail district will be smashed and looted .,1
22270,0
Lowest birthrate in world .,0
YouTube - & quot ; Ð Ð ? Ð ¨ Ð Ð * Ð # Ð ® Ð cents Ð ¬ Ð Ð Ð Ð * Ð Ð Ð Ð Ð ¬ Ð ¦ Ð ... & quot ;,0
May the wigger sister and parents be haunted by her death for the rest of their lives as it is in effect by their hands and actions that their sister and daughter was murdered by this beast .,1
Viva la MayheeKo !,0
You got that right in one go.Lets hope he gets well soon and on his way home If you do n't have these apes in your great Country then count your blessings,1
I 'm surprised they 're not holding the gun back to front .,1
"Homosexuals ca n't undo the fight against White Genocide , only hypocrites can , I 'd rather have openly homosexual men on our side than closet fags or sexual deviants who skulk about pretending to be something they 're not .",1
Frederick Burton .,0
Going up .,3
"All of that is collateral damage of the great white genocide and we 're paying the price in many forms : our people loose unity , turn to alcohol or loneliness , stress and being unhappy etc ..",0
Most Bibles never used the word Jew untill the late 1700 's .,0
"The sheer disrespect of just standing there and making her clean up their mess , and laughing about it .",0
"It looks like White culture , something we have lost down here in Texas .",0
Sooner or later the black one will say `` mother * * * * er '' or `` madick '' .,1
